"","Email_ID","Email_Status"
"6929","EMA00081914015230","1"
"6930","EMA00081914046340","0"
"6931","EMA00081914178510","0"
"6932","EMA00081914241410","0"
"6933","EMA00081914480520","0"
"6934","EMA00081914776210","0"
"6935","EMA00081914874770","0"
"6936","EMA00081914886570","0"
"6937","EMA00081915014410","0"
"6938","EMA00081915120080","0"
"6939","EMA00081915247970","0"
"6940","EMA00081915295650","0"
"6941","EMA00081915376650","0"
"6942","EMA00081915419130","0"
"6943","EMA00081915522140","0"
"6944","EMA00081915582200","0"
"6945","EMA00081915975690","0"
"6946","EMA00081915978940","0"
"6947","EMA00081916022610","0"
"6948","EMA00081916256930","0"
"6949","EMA00081916390800","0"
"6950","EMA00081916827320","0"
"6951","EMA00081916827640","0"
"6952","EMA00081917049380","0"
"6953","EMA00081917111650","0"
"6954","EMA00081917221060","0"
"6955","EMA00081917224790","0"
"6956","EMA00081917279730","0"
"6957","EMA00081917494120","0"
"6958","EMA00081917864700","0"
"6959","EMA00081917979930","0"
"6960","EMA00081918063050","1"
"6961","EMA00081918078390","0"
"6962","EMA00081918201030","0"
"6963","EMA00081918382830","0"
"6964","EMA00081918622320","0"
"6965","EMA00081918942700","0"
"6966","EMA00081919288530","0"
"6967","EMA00081919368400","1"
"6968","EMA00081919395490","1"
"6969","EMA00081919474030","0"
"6970","EMA00081919549310","0"
"6971","EMA00081919723740","0"
"6972","EMA00081919750280","0"
"6973","EMA00081919825360","0"
"6974","EMA00081919903630","0"
"6975","EMA00081920121870","0"
"6976","EMA00081920128370","0"
"6977","EMA00081920181120","0"
"6978","EMA00081920302100","0"
"6979","EMA00081920324380","0"
"6980","EMA00081920654310","0"
"6981","EMA00081920922320","0"
"6982","EMA00081920984000","0"
"6983","EMA00081921142650","0"
"6984","EMA00081921271560","0"
"6985","EMA00081921583780","0"
"6986","EMA00081921589100","0"
"6987","EMA00081921812310","0"
"6988","EMA00081921815440","0"
"6989","EMA00081922176050","0"
"6990","EMA00081922264240","0"
"6991","EMA00081922301380","0"
"6992","EMA00081922580920","0"
"6993","EMA00081922671140","0"
"6994","EMA00081922947480","0"
"6995","EMA00081923030980","1"
"6996","EMA00081923032320","0"
"6997","EMA00081923139870","0"
"6998","EMA00081923149490","0"
"6999","EMA00081923364560","0"
"7000","EMA00081923870860","0"
"7001","EMA00081924100130","0"
"7002","EMA00081924193210","0"
"7003","EMA00081924288580","0"
"7004","EMA00081924351380","0"
"7005","EMA00081924429410","0"
"7006","EMA00081924840770","1"
"7007","EMA00081925304300","0"
"7008","EMA00081925437000","0"
"7009","EMA00081925481590","0"
"7010","EMA00081925801950","0"
"7011","EMA00081925803020","0"
"7012","EMA00081925863470","0"
"7013","EMA00081925976160","0"
"7014","EMA00081925988140","0"
"7015","EMA00081926138150","0"
"7016","EMA00081926163580","0"
"7017","EMA00081926360370","0"
"7018","EMA00081926568450","0"
"7019","EMA00081926647290","0"
"7020","EMA00081926760050","0"
"7021","EMA00081927082330","0"
"7022","EMA00081927377800","0"
"7023","EMA00081927701980","0"
"7024","EMA00081927833290","0"
"7025","EMA00081927951590","0"
"7026","EMA00081928213410","0"
"7027","EMA00081928399620","0"
"7028","EMA00081928509090","0"
"7029","EMA00081928522530","0"
"7030","EMA00081928581080","0"
"7031","EMA00081928872690","0"
"7032","EMA00081929041780","0"
"7033","EMA00081929470860","0"
"7034","EMA00081929604200","0"
"7035","EMA00081929768460","0"
"7036","EMA00081930038490","0"
"7037","EMA00081930107030","0"
"7038","EMA00081930136700","0"
"7039","EMA00081930288910","0"
"7040","EMA00081930340370","0"
"7041","EMA00081930375440","0"
"7042","EMA00081930430730","0"
"7043","EMA00081930485990","0"
"7044","EMA00081930508220","0"
"7045","EMA00081930687600","0"
"7046","EMA00081930709940","0"
"7047","EMA00081930737090","0"
"7048","EMA00081930781730","0"
"7049","EMA00081931227940","0"
"7050","EMA00081931362560","0"
"7051","EMA00081931531660","0"
"7052","EMA00081931585980","0"
"7053","EMA00081931883690","0"
"7054","EMA00081931888520","0"
"7055","EMA00081931991290","0"
"7056","EMA00081932236810","0"
"7057","EMA00081932241450","0"
"7058","EMA00081932391370","0"
"7059","EMA00081932485980","0"
"7060","EMA00081932547480","0"
"7061","EMA00081932736350","1"
"7062","EMA00081932865240","0"
"7063","EMA00081932925210","0"
"7064","EMA00081932975800","0"
"7065","EMA00081933186610","0"
"7066","EMA00081933287130","0"
"7067","EMA00081933296430","0"
"7068","EMA00081933347670","0"
"7069","EMA00081933387910","0"
"7070","EMA00081933403550","0"
"7071","EMA00081933425390","0"
"7072","EMA00081933563490","0"
"7073","EMA00081933630700","0"
"7074","EMA00081933770860","0"
"7075","EMA00081933772530","0"
"7076","EMA00081933876530","0"
"7077","EMA00081933950960","0"
"7078","EMA00081933978990","0"
"7079","EMA00081934225060","0"
"7080","EMA00081934352080","0"
"7081","EMA00081934612610","0"
"7082","EMA00081934795950","0"
"7083","EMA00081934813780","0"
"7084","EMA00081934891960","0"
"7085","EMA00081935073820","0"
"7086","EMA00081935323130","0"
"7087","EMA00081935379950","0"
"7088","EMA00081935755350","0"
"7089","EMA00081935863430","0"
"7090","EMA00081936070200","0"
"7091","EMA00081936443530","0"
"7092","EMA00081936589920","0"
"7093","EMA00081936620740","0"
"7094","EMA00081936814010","0"
"7095","EMA00081936846610","0"
"7096","EMA00081937000440","0"
"7097","EMA00081937089030","0"
"7098","EMA00081937100030","0"
"7099","EMA00081937162650","0"
"7100","EMA00081937296870","1"
"7101","EMA00081937561410","0"
"7102","EMA00081937642340","0"
"7103","EMA00081937764510","0"
"7104","EMA00081937931900","0"
"7105","EMA00081937941720","0"
"7106","EMA00081938138630","0"
"7107","EMA00081938263980","0"
"7108","EMA00081938348010","0"
"7109","EMA00081938351230","0"
"7110","EMA00081938360610","0"
"7111","EMA00081938410350","0"
"7112","EMA00081938425590","0"
"7113","EMA00081938619310","0"
"7114","EMA00081938758240","0"
"7115","EMA00081938950290","0"
"7116","EMA00081939178640","0"
"7117","EMA00081939211850","0"
"7118","EMA00081939460440","0"
"7119","EMA00081939573970","0"
"7120","EMA00081939820140","0"
"7121","EMA00081939938250","0"
"7122","EMA00081940205820","1"
"7123","EMA00081940441720","0"
"7124","EMA00081940449970","0"
"7125","EMA00081940522040","0"
"7126","EMA00081940617190","0"
"7127","EMA00081940756720","0"
"7128","EMA00081941441770","0"
"7129","EMA00081941487680","0"
"7130","EMA00081941501670","0"
"7131","EMA00081941553560","0"
"7132","EMA00081941583160","0"
"7133","EMA00081941645920","0"
"7134","EMA00081941695080","0"
"7135","EMA00081941855700","0"
"7136","EMA00081941957090","0"
"7137","EMA00081942024320","0"
"7138","EMA00081942226370","0"
"7139","EMA00081942274740","0"
"7140","EMA00081942292680","0"
"7141","EMA00081942464290","0"
"7142","EMA00081942506630","0"
"7143","EMA00081942695580","0"
"7144","EMA00081942825820","0"
"7145","EMA00081943040860","0"
"7146","EMA00081943195590","0"
"7147","EMA00081943238470","0"
"7148","EMA00081943494600","1"
"7149","EMA00081943584950","0"
"7150","EMA00081943704520","0"
"7151","EMA00081943800070","0"
"7152","EMA00081943977780","0"
"7153","EMA00081944117920","0"
"7154","EMA00081944246600","0"
"7155","EMA00081944362510","0"
"7156","EMA00081944520420","0"
"7157","EMA00081944635290","0"
"7158","EMA00081944667810","0"
"7159","EMA00081944891720","0"
"7160","EMA00081945130570","0"
"7161","EMA00081945271550","0"
"7162","EMA00081945284220","0"
"7163","EMA00081945423550","0"
"7164","EMA00081945558110","0"
"7165","EMA00081945599520","0"
"7166","EMA00081945610020","0"
"7167","EMA00081945900590","0"
"7168","EMA00081945943570","0"
"7169","EMA00081946032730","0"
"7170","EMA00081946068850","0"
"7171","EMA00081946197500","0"
"7172","EMA00081946215370","0"
"7173","EMA00081946416460","0"
"7174","EMA00081946448320","0"
"7175","EMA00081946527390","0"
"7176","EMA00081946561140","0"
"7177","EMA00081946757030","0"
"7178","EMA00081946849250","0"
"7179","EMA00081946967840","0"
"7180","EMA00081947089390","0"
"7181","EMA00081947223640","0"
"7182","EMA00081947448870","0"
"7183","EMA00081947461360","0"
"7184","EMA00081947463270","0"
"7185","EMA00081947738180","0"
"7186","EMA00081947800660","0"
"7187","EMA00081947861180","0"
"7188","EMA00081948080410","0"
"7189","EMA00081948125010","0"
"7190","EMA00081948136930","0"
"7191","EMA00081948176640","0"
"7192","EMA00081948225370","0"
"7193","EMA00081948258360","0"
"7194","EMA00081948434250","0"
"7195","EMA00081948541060","0"
"7196","EMA00081948541550","0"
"7197","EMA00081948942740","0"
"7198","EMA00081948971680","0"
"7199","EMA00081948983800","0"
"7200","EMA00081949211280","0"
"7201","EMA00081949354340","0"
"7202","EMA00081949762870","0"
"7203","EMA00081950017500","0"
"7204","EMA00081950237600","0"
"7205","EMA00081950338890","0"
"7206","EMA00081950414790","0"
"7207","EMA00081950493130","0"
"7208","EMA00081950753920","0"
"7209","EMA00081950764340","0"
"7210","EMA00081950812240","0"
"7211","EMA00081950894750","1"
"7212","EMA00081951354330","0"
"7213","EMA00081951465360","0"
"7214","EMA00081951626530","0"
"7215","EMA00081951763380","0"
"7216","EMA00081951772480","0"
"7217","EMA00081951938350","0"
"7218","EMA00081951938880","1"
"7219","EMA00081952110030","0"
"7220","EMA00081952238780","0"
"7221","EMA00081952420720","0"
"7222","EMA00081952666010","0"
"7223","EMA00081952816790","0"
"7224","EMA00081953017670","0"
"7225","EMA00081953104800","0"
"7226","EMA00081953256520","0"
"7227","EMA00081953622730","0"
"7228","EMA00081953913740","0"
"7229","EMA00081953941830","1"
"7230","EMA00081954173030","0"
"7231","EMA00081954214890","0"
"7232","EMA00081954369340","0"
"7233","EMA00081954489930","0"
"7234","EMA00081954725920","0"
"7235","EMA00081954810510","0"
"7236","EMA00081954859260","0"
"7237","EMA00081954925790","0"
"7238","EMA00081955080680","0"
"7239","EMA00081955284710","0"
"7240","EMA00081955335040","0"
"7241","EMA00081955412030","0"
"7242","EMA00081955442030","0"
"7243","EMA00081955483270","0"
"7244","EMA00081955617910","0"
"7245","EMA00081955677290","1"
"7246","EMA00081955951970","0"
"7247","EMA00081956198600","0"
"7248","EMA00081956204770","0"
"7249","EMA00081956542190","0"
"7250","EMA00081956695570","0"
"7251","EMA00081956891060","0"
"7252","EMA00081956944480","0"
"7253","EMA00081957470170","0"
"7254","EMA00081957485930","1"
"7255","EMA00081957488760","0"
"7256","EMA00081957494350","0"
"7257","EMA00081957497420","0"
"7258","EMA00081957762530","0"
"7259","EMA00081958022170","1"
"7260","EMA00081958126850","1"
"7261","EMA00081958631800","0"
"7262","EMA00081958970950","0"
"7263","EMA00081959192050","0"
"7264","EMA00081959400240","0"
"7265","EMA00081959424110","0"
"7266","EMA00081959461120","0"
"7267","EMA00081959534120","0"
"7268","EMA00081959596470","0"
"7269","EMA00081959608740","0"
"7270","EMA00081959714690","0"
"7271","EMA00081959869730","0"
"7272","EMA00081960081130","0"
"7273","EMA00081960342020","0"
"7274","EMA00081960577400","0"
"7275","EMA00081960706440","1"
"7276","EMA00081960788960","1"
"7277","EMA00081960915220","0"
"7278","EMA00081960997280","0"
"7279","EMA00081960999570","0"
"7280","EMA00081961107950","0"
"7281","EMA00081961144720","0"
"7282","EMA00081961185730","0"
"7283","EMA00081961472050","0"
"7284","EMA00081961485180","0"
"7285","EMA00081962079220","0"
"7286","EMA00081962438910","1"
"7287","EMA00081962593040","0"
"7288","EMA00081962596430","0"
"7289","EMA00081962653930","0"
"7290","EMA00081962684710","0"
"7291","EMA00081962741050","0"
"7292","EMA00081962792030","0"
"7293","EMA00081963104020","0"
"7294","EMA00081963302000","0"
"7295","EMA00081963805880","0"
"7296","EMA00081963895920","0"
"7297","EMA00081963953540","0"
"7298","EMA00081964394980","0"
"7299","EMA00081964548420","0"
"7300","EMA00081964679140","0"
"7301","EMA00081964870770","0"
"7302","EMA00081964915910","0"
"7303","EMA00081964926250","0"
"7304","EMA00081964981720","0"
"7305","EMA00081965507820","0"
"7306","EMA00081965621480","0"
"7307","EMA00081965741260","0"
"7308","EMA00081965858210","0"
"7309","EMA00081965860930","0"
"7310","EMA00081965882870","0"
"7311","EMA00081965933940","0"
"7312","EMA00081965934420","0"
"7313","EMA00081966033400","0"
"7314","EMA00081966065470","2"
"7315","EMA00081966315480","0"
"7316","EMA00081966700710","0"
"7317","EMA00081966910210","0"
"7318","EMA00081966918500","0"
"7319","EMA00081966941690","0"
"7320","EMA00081966983940","0"
"7321","EMA00081967190910","0"
"7322","EMA00081967352200","1"
"7323","EMA00081967486020","0"
"7324","EMA00081967677600","0"
"7325","EMA00081967917990","0"
"7326","EMA00081967975380","0"
"7327","EMA00081968002970","0"
"7328","EMA00081968099160","0"
"7329","EMA00081968272390","0"
"7330","EMA00081968386550","1"
"7331","EMA00081968506240","0"
"7332","EMA00081968708800","0"
"7333","EMA00081968945040","0"
"7334","EMA00081969137920","0"
"7335","EMA00081969280160","0"
"7336","EMA00081969463110","0"
"7337","EMA00081969550930","0"
"7338","EMA00081970008900","0"
"7339","EMA00081970028570","0"
"7340","EMA00081970124020","0"
"7341","EMA00081970189970","0"
"7342","EMA00081970671980","0"
"7343","EMA00081970739930","0"
"7344","EMA00081971151980","0"
"7345","EMA00081971275900","0"
"7346","EMA00081971283790","0"
"7347","EMA00081971354590","0"
"7348","EMA00081971387200","0"
"7349","EMA00081971426510","0"
"7350","EMA00081972032770","0"
"7351","EMA00081972166600","0"
"7352","EMA00081972428310","0"
"7353","EMA00081972910340","0"
"7354","EMA00081973061760","0"
"7355","EMA00081973083260","0"
"7356","EMA00081973087880","0"
"7357","EMA00081973135470","0"
"7358","EMA00081973166530","0"
"7359","EMA00081973277580","0"
"7360","EMA00081973337920","0"
"7361","EMA00081973472720","0"
"7362","EMA00081973526960","0"
"7363","EMA00081973692030","0"
"7364","EMA00081974206480","0"
"7365","EMA00081974210940","0"
"7366","EMA00081974453440","0"
"7367","EMA00081974510350","0"
"7368","EMA00081974649140","0"
"7369","EMA00081975214900","0"
"7370","EMA00081975265070","0"
"7371","EMA00081975591950","0"
"7372","EMA00081975740800","0"
"7373","EMA00081975925410","0"
"7374","EMA00081975950430","0"
"7375","EMA00081976292990","0"
"7376","EMA00081976471180","1"
"7377","EMA00081976508690","0"
"7378","EMA00081976760740","0"
"7379","EMA00081976881640","0"
"7380","EMA00081976925870","0"
"7381","EMA00081976967360","0"
"7382","EMA00081976979640","0"
"7383","EMA00081977031900","0"
"7384","EMA00081977103880","0"
"7385","EMA00081977167350","0"
"7386","EMA00081977186780","0"
"7387","EMA00081977213110","0"
"7388","EMA00081977380240","0"
"7389","EMA00081977401570","0"
"7390","EMA00081977611140","0"
"7391","EMA00081977706300","0"
"7392","EMA00081977788040","0"
"7393","EMA00081977797610","0"
"7394","EMA00081977829380","0"
"7395","EMA00081978145070","1"
"7396","EMA00081978233450","0"
"7397","EMA00081978281710","0"
"7398","EMA00081978398000","0"
"7399","EMA00081978427180","0"
"7400","EMA00081978826860","0"
"7401","EMA00081978947470","0"
"7402","EMA00081979000430","0"
"7403","EMA00081979187910","0"
"7404","EMA00081979245330","0"
"7405","EMA00081979312890","0"
"7406","EMA00081979321130","0"
"7407","EMA00081979365270","0"
"7408","EMA00081979522630","0"
"7409","EMA00081979610190","1"
"7410","EMA00081979640540","0"
"7411","EMA00081979672840","1"
"7412","EMA00081979718930","0"
"7413","EMA00081979802740","0"
"7414","EMA00081979867550","0"
"7415","EMA00081980019700","0"
"7416","EMA00081980139680","0"
"7417","EMA00081980392660","0"
"7418","EMA00081980588040","0"
"7419","EMA00081980613640","0"
"7420","EMA00081980985310","0"
"7421","EMA00081981076220","0"
"7422","EMA00081981171810","0"
"7423","EMA00081981356950","0"
"7424","EMA00081981642460","0"
"7425","EMA00081982145130","0"
"7426","EMA00081982449980","0"
"7427","EMA00081982456010","0"
"7428","EMA00081982527400","1"
"7429","EMA00081982654300","0"
"7430","EMA00081983064050","0"
"7431","EMA00081983252730","0"
"7432","EMA00081983348010","0"
"7433","EMA00081983452890","0"
"7434","EMA00081983454440","0"
"7435","EMA00081983455300","0"
"7436","EMA00081983515550","0"
"7437","EMA00081983518330","0"
"7438","EMA00081983522550","0"
"7439","EMA00081983702070","0"
"7440","EMA00081983896480","0"
"7441","EMA00081983997540","0"
"7442","EMA00081984166860","0"
"7443","EMA00081984186060","0"
"7444","EMA00081984526160","0"
"7445","EMA00081984609400","0"
"7446","EMA00081984706210","1"
"7447","EMA00081984723920","0"
"7448","EMA00081984836320","0"
"7449","EMA00081984840440","0"
"7450","EMA00081985022260","0"
"7451","EMA00081985027690","1"
"7452","EMA00081985330770","0"
"7453","EMA00081985486640","0"
"7454","EMA00081985744130","0"
"7455","EMA00081985763290","0"
"7456","EMA00081985764490","0"
"7457","EMA00081985852540","2"
"7458","EMA00081985855460","0"
"7459","EMA00081985944260","0"
"7460","EMA00081986056460","0"
"7461","EMA00081986146360","0"
"7462","EMA00081986617830","0"
"7463","EMA00081986621250","0"
"7464","EMA00081986693380","1"
"7465","EMA00081986723730","0"
"7466","EMA00081986821470","0"
"7467","EMA00081986878590","0"
"7468","EMA00081986884780","1"
"7469","EMA00081987030030","0"
"7470","EMA00081987056200","0"
"7471","EMA00081987148750","0"
"7472","EMA00081987394500","0"
"7473","EMA00081987420070","0"
"7474","EMA00081987605730","0"
"7475","EMA00081987839740","0"
"7476","EMA00081987873070","0"
"7477","EMA00081988075030","0"
"7478","EMA00081988116780","0"
"7479","EMA00081988324660","1"
"7480","EMA00081988523030","0"
"7481","EMA00081988633510","0"
"7482","EMA00081988725660","0"
"7483","EMA00081988836690","0"
"7484","EMA00081988969840","0"
"7485","EMA00081989033140","0"
"7486","EMA00081989053590","0"
"7487","EMA00081989143650","0"
"7488","EMA00081989297870","0"
"7489","EMA00081989386690","0"
"7490","EMA00081989433130","0"
"7491","EMA00081989585700","1"
"7492","EMA00081989591090","0"
"7493","EMA00081989904500","0"
"7494","EMA00081989918730","0"
"7495","EMA00081990023650","0"
"7496","EMA00081990149490","0"
"7497","EMA00081990192930","0"
"7498","EMA00081990470960","0"
"7499","EMA00081990504690","0"
"7500","EMA00081990775690","0"
"7501","EMA00081990805640","0"
"7502","EMA00081991007770","0"
"7503","EMA00081991385300","0"
"7504","EMA00081991616830","0"
"7505","EMA00081991651910","0"
"7506","EMA00081992150510","0"
"7507","EMA00081992601010","0"
"7508","EMA00081992616710","0"
"7509","EMA00081992687650","0"
"7510","EMA00081992792780","0"
"7511","EMA00081992827570","0"
"7512","EMA00081992885990","0"
"7513","EMA00081992892750","0"
"7514","EMA00081993137730","0"
"7515","EMA00081993212900","0"
"7516","EMA00081993224490","0"
"7517","EMA00081993415400","0"
"7518","EMA00081993654210","0"
"7519","EMA00081993897310","0"
"7520","EMA00081994097680","0"
"7521","EMA00081994275330","0"
"7522","EMA00081994596750","0"
"7523","EMA00081994603050","0"
"7524","EMA00081994658770","0"
"7525","EMA00081994824150","0"
"7526","EMA00081994883680","0"
"7527","EMA00081995292230","0"
"7528","EMA00081995531240","0"
"7529","EMA00081995649220","0"
"7530","EMA00081996016380","0"
"7531","EMA00081996040990","0"
"7532","EMA00081996062410","0"
"7533","EMA00081996094300","0"
"7534","EMA00081996117860","0"
"7535","EMA00081996193380","0"
"7536","EMA00081996208160","0"
"7537","EMA00081996505210","0"
"7538","EMA00081996628380","0"
"7539","EMA00081996697710","0"
"7540","EMA00081996777800","0"
"7541","EMA00081996782410","1"
"7542","EMA00081996843920","0"
"7543","EMA00081996861920","0"
"7544","EMA00081996915650","0"
"7545","EMA00081996997350","0"
"7546","EMA00081997204750","0"
"7547","EMA00081997429680","0"
"7548","EMA00081997467010","0"
"7549","EMA00081997474740","0"
"7550","EMA00081997497270","0"
"7551","EMA00081997534070","0"
"7552","EMA00081997597480","0"
"7553","EMA00081997634530","1"
"7554","EMA00081997661220","0"
"7555","EMA00081997690710","0"
"7556","EMA00081997802050","0"
"7557","EMA00081997919710","0"
"7558","EMA00081998119830","0"
"7559","EMA00081998231730","0"
"7560","EMA00081998284610","0"
"7561","EMA00081998353840","0"
"7562","EMA00081998449340","0"
"7563","EMA00081998782170","1"
"7564","EMA00081998835920","0"
"7565","EMA00081999678000","0"
"7566","EMA00082000249060","0"
"7567","EMA00082000315750","0"
"7568","EMA00082000654860","0"
"7569","EMA00082000732690","0"
"7570","EMA00082000988210","0"
"7571","EMA00082001074030","0"
"7572","EMA00082001132270","1"
"7573","EMA00082001468090","0"
"7574","EMA00082001651050","0"
"7575","EMA00082001660670","0"
"7576","EMA00082001698500","0"
"7577","EMA00082001765630","0"
"7578","EMA00082001873160","0"
"7579","EMA00082001900110","0"
"7580","EMA00082001928610","0"
"7581","EMA00082001963010","0"
"7582","EMA00082002012270","0"
"7583","EMA00082002151460","0"
"7584","EMA00082002287130","0"
"7585","EMA00082002364370","1"
"7586","EMA00082002378530","0"
"7587","EMA00082002436160","0"
"7588","EMA00082002468660","0"
"7589","EMA00082002573490","0"
"7590","EMA00082002578690","0"
"7591","EMA00082002883770","0"
"7592","EMA00082002925640","0"
"7593","EMA00082003448300","0"
"7594","EMA00082003617620","1"
"7595","EMA00082003621980","0"
"7596","EMA00082003676200","0"
"7597","EMA00082003701220","0"
"7598","EMA00082003883320","0"
"7599","EMA00082004189390","0"
"7600","EMA00082004192970","0"
"7601","EMA00082004324620","1"
"7602","EMA00082004432820","0"
"7603","EMA00082004447360","0"
"7604","EMA00082004458330","0"
"7605","EMA00082004583900","0"
"7606","EMA00082004847000","0"
"7607","EMA00082004899710","0"
"7608","EMA00082004967250","0"
"7609","EMA00082004999560","0"
"7610","EMA00082005178340","0"
"7611","EMA00082005510820","0"
"7612","EMA00082006030720","0"
"7613","EMA00082006295860","0"
"7614","EMA00082006373910","0"
"7615","EMA00082006408700","0"
"7616","EMA00082006569130","0"
"7617","EMA00082006586550","0"
"7618","EMA00082006860670","0"
"7619","EMA00082007251610","0"
"7620","EMA00082007479010","0"
"7621","EMA00082007518040","0"
"7622","EMA00082007518070","0"
"7623","EMA00082007529420","0"
"7624","EMA00082007551290","0"
"7625","EMA00082007560080","0"
"7626","EMA00082007690160","0"
"7627","EMA00082007700070","0"
"7628","EMA00082007848420","0"
"7629","EMA00082007995590","1"
"7630","EMA00082008212820","0"
"7631","EMA00082008219260","0"
"7632","EMA00082008220000","1"
"7633","EMA00082008259230","0"
"7634","EMA00082008268580","1"
"7635","EMA00082008493750","0"
"7636","EMA00082008560300","0"
"7637","EMA00082008603340","0"
"7638","EMA00082008819530","1"
"7639","EMA00082009015900","0"
"7640","EMA00082009291630","0"
"7641","EMA00082009401530","0"
"7642","EMA00082009693950","0"
"7643","EMA00082009843020","0"
"7644","EMA00082009892490","0"
"7645","EMA00082010267680","0"
"7646","EMA00082010352760","0"
"7647","EMA00082010521470","0"
"7648","EMA00082010585790","0"
"7649","EMA00082010865540","0"
"7650","EMA00082010958520","0"
"7651","EMA00082011173290","0"
"7652","EMA00082011198790","0"
"7653","EMA00082011488970","0"
"7654","EMA00082011506110","0"
"7655","EMA00082011816000","0"
"7656","EMA00082011826720","1"
"7657","EMA00082011908510","0"
"7658","EMA00082012041350","0"
"7659","EMA00082012042960","0"
"7660","EMA00082012376380","0"
"7661","EMA00082012391210","0"
"7662","EMA00082012507310","0"
"7663","EMA00082012515870","0"
"7664","EMA00082012553160","0"
"7665","EMA00082012638950","0"
"7666","EMA00082012647090","0"
"7667","EMA00082012682410","0"
"7668","EMA00082012858210","0"
"7669","EMA00082012923910","0"
"7670","EMA00082013058550","0"
"7671","EMA00082013115730","0"
"7672","EMA00082013143380","0"
"7673","EMA00082013170230","0"
"7674","EMA00082013309480","0"
"7675","EMA00082013310940","0"
"7676","EMA00082013417950","0"
"7677","EMA00082013444030","0"
"7678","EMA00082013466720","0"
"7679","EMA00082013563240","0"
"7680","EMA00082013604810","0"
"7681","EMA00082013668970","0"
"7682","EMA00082013703740","0"
"7683","EMA00082013789350","0"
"7684","EMA00082013813160","0"
"7685","EMA00082014133920","0"
"7686","EMA00082014173380","0"
"7687","EMA00082014344730","0"
"7688","EMA00082014422890","0"
"7689","EMA00082014481660","0"
"7690","EMA00082014820570","1"
"7691","EMA00082015111970","0"
"7692","EMA00082015393570","0"
"7693","EMA00082015461530","0"
"7694","EMA00082015541300","0"
"7695","EMA00082015567390","0"
"7696","EMA00082015608410","0"
"7697","EMA00082015780520","0"
"7698","EMA00082016121590","0"
"7699","EMA00082016427040","0"
"7700","EMA00082016445150","0"
"7701","EMA00082016584690","0"
"7702","EMA00082016643240","0"
"7703","EMA00082016683430","0"
"7704","EMA00082017165800","0"
"7705","EMA00082017380570","0"
"7706","EMA00082017965160","0"
"7707","EMA00082017986120","0"
"7708","EMA00082018118770","0"
"7709","EMA00082018140790","0"
"7710","EMA00082018253120","0"
"7711","EMA00082018303040","0"
"7712","EMA00082018427690","0"
"7713","EMA00082018454040","1"
"7714","EMA00082018497960","0"
"7715","EMA00082018534420","0"
"7716","EMA00082018788990","0"
"7717","EMA00082018870230","1"
"7718","EMA00082018918110","0"
"7719","EMA00082018963420","0"
"7720","EMA00082019017570","0"
"7721","EMA00082019168860","0"
"7722","EMA00082019254200","1"
"7723","EMA00082019313330","0"
"7724","EMA00082019370510","1"
"7725","EMA00082019648750","0"
"7726","EMA00082019734300","0"
"7727","EMA00082019795650","0"
"7728","EMA00082019863680","0"
"7729","EMA00082020092540","0"
"7730","EMA00082020194890","0"
"7731","EMA00082020217940","0"
"7732","EMA00082020576280","0"
"7733","EMA00082020654190","0"
"7734","EMA00082020853260","0"
"7735","EMA00082020929060","0"
"7736","EMA00082020941700","0"
"7737","EMA00082021097350","0"
"7738","EMA00082021272700","0"
"7739","EMA00082021401210","1"
"7740","EMA00082021500770","0"
"7741","EMA00082021897730","0"
"7742","EMA00082022018530","0"
"7743","EMA00082022113560","0"
"7744","EMA00082022350930","0"
"7745","EMA00082022609250","0"
"7746","EMA00082022648160","0"
"7747","EMA00082023119970","0"
"7748","EMA00082023239360","0"
"7749","EMA00082023254270","0"
"7750","EMA00082023306710","0"
"7751","EMA00082023317920","0"
"7752","EMA00082023409700","0"
"7753","EMA00082023767060","0"
"7754","EMA00082023859390","0"
"7755","EMA00082023919000","0"
"7756","EMA00082024051110","0"
"7757","EMA00082024215330","0"
"7758","EMA00082024219880","0"
"7759","EMA00082024261170","0"
"7760","EMA00082024466000","0"
"7761","EMA00082024527450","0"
"7762","EMA00082024528490","0"
"7763","EMA00082025127810","0"
"7764","EMA00082025251350","0"
"7765","EMA00082025313210","0"
"7766","EMA00082025399250","0"
"7767","EMA00082025410110","0"
"7768","EMA00082025523740","0"
"7769","EMA00082025568100","0"
"7770","EMA00082025595020","0"
"7771","EMA00082025878120","0"
"7772","EMA00082025932930","0"
"7773","EMA00082026067630","0"
"7774","EMA00082026091830","0"
"7775","EMA00082026201800","0"
"7776","EMA00082026234160","0"
"7777","EMA00082026278540","0"
"7778","EMA00082026598970","0"
"7779","EMA00082026615060","0"
"7780","EMA00082026646180","0"
"7781","EMA00082026653530","0"
"7782","EMA00082026675260","0"
"7783","EMA00082026689560","0"
"7784","EMA00082026701620","0"
"7785","EMA00082026932400","0"
"7786","EMA00082027320610","1"
"7787","EMA00082027501370","0"
"7788","EMA00082027547240","0"
"7789","EMA00082027611690","1"
"7790","EMA00082028023370","0"
"7791","EMA00082028083240","0"
"7792","EMA00082028182260","0"
"7793","EMA00082028271110","0"
"7794","EMA00082028345030","0"
"7795","EMA00082028508360","0"
"7796","EMA00082028616420","0"
"7797","EMA00082028713700","0"
"7798","EMA00082028741000","0"
"7799","EMA00082028753070","0"
"7800","EMA00082028913450","0"
"7801","EMA00082029192520","0"
"7802","EMA00082030059190","0"
